gender;age_category;5km_time;time
1;30;1697;7187
1;30;1719;7189
1;30;1640;7192
1;30;1672;7197
1;30;1695;7197
1;30;1659;7200
1;30;1656;7202
1;30;1700;7203
1;30;1701;7206
1;30;1664;7207
1;30;1811;7208
1;30;1646;7214
1;30;1624;7218
1;30;1539;7218
1;30;1642;7227
1;30;1807;7228
1;30;1707;7229
1;30;1575;7231
1;30;1755;7231
1;30;1607;7233
1;30;1727;7244
1;30;1731;7245
1;30;1712;7246
1;30;1762;7248
1;30;1713;7250
1;30;1738;7250
1;30;1706;7251
1;30;1616;7260
1;30;1661;7264
1;30;1689;7264
1;30;1752;7272
1;30;1650;7273
1;30;1595;7275
1;30;1637;7278
1;30;1692;7280
1;30;1801;7283
1;30;1726;7285
1;30;1738;7292
1;30;1585;7292
1;30;1758;7294
1;30;1602;7296
1;30;1701;7296
1;30;1693;7297
1;30;1710;7297
1;30;1745;7298
1;30;1713;7298
1;30;1732;7301
1;30;1774;7301
1;30;1690;7304
1;30;1676;7309
1;30;1699;7309
1;30;1745;7313
1;30;1635;7316
1;30;1641;7317
1;30;1578;7324
1;30;1705;7325
1;30;1657;7326
1;30;1672;7328
1;30;1765;7333
1;30;1665;7333
1;30;1724;7338
1;30;1615;7345
1;30;1735;7345
1;30;1790;7347
1;30;1722;7348
1;30;1770;7348
1;30;1808;7350
1;30;1742;7351
1;30;1624;7352
1;30;1726;7352
1;30;1743;7353
1;30;1794;7360
1;30;1720;7369
1;30;1620;7373
1;30;1768;7375
1;30;1673;7376
1;30;1721;7377
1;30;1774;7377
1;30;1700;7380
1;30;1662;7380
1;30;1770;7380
1;30;1613;7382
1;30;1640;7384
1;30;1738;7386
1;30;1740;7394
1;30;1766;7394
1;30;1633;7396
1;30;1660;7396
1;30;1689;7399
1;30;1716;7407
1;30;1747;7414
1;30;1690;7418
1;30;1741;7425
1;30;1825;7426
1;30;1691;7426
1;30;1712;7439
1;30;1685;7442
1;30;1721;7446
1;30;1776;7450
1;30;1694;7452
1;30;1684;7464
1;30;1696;7471
1;30;1718;7480
1;30;1758;7481
1;30;1684;7484
1;30;1755;7490
1;30;1595;7494
1;30;1702;7495
1;30;1687;7506
1;30;1677;7509
1;30;1732;7511
1;30;1670;7511
1;30;1755;7512
1;30;1621;7517
1;30;1789;7518
1;30;1767;7519
1;30;1692;7521
1;30;1668;7522
1;30;1755;7525
1;30;1789;7529
1;30;1739;7531
1;30;1749;7532
1;30;1770;7534
1;30;1592;7538
1;30;1724;7539
1;30;1802;7541
1;30;1812;7542
1;30;1625;7544
1;30;1815;7546
1;30;1757;7547
1;30;1699;7547
1;30;1817;7547
1;30;1736;7547
1;30;1842;7548
1;30;1681;7548
1;30;1744;7548
1;30;1738;7552
1;30;1792;7554
1;30;1673;7554
1;30;1546;7554
1;30;1620;7556
1;30;1779;7557
1;30;1689;7558
1;30;1701;7560
1;30;1688;7563
1;30;1739;7567
1;30;1894;7570
1;30;1702;7570
1;30;1713;7571
1;30;1731;7572
1;30;1804;7572
1;30;1855;7577
1;30;1781;7579
1;30;1677;7583
1;30;1843;7584
1;30;1776;7585
1;30;1793;7591
1;30;1868;7592
1;30;1759;7597
1;30;1746;7598
1;30;1715;7600
1;30;1705;7602
1;30;1825;7605
1;30;1646;7611
1;30;1764;7615
1;30;1680;7615
1;30;1733;7617
1;30;1795;7618
1;30;1823;7619
1;30;1652;7621
1;30;1690;7623
1;30;1792;7629
1;30;1719;7634
1;30;1771;7635
1;30;1725;7636
1;30;1734;7637
1;30;1743;7638
1;30;1753;7643
1;30;1722;7644
1;30;1719;7646
1;30;1888;7648
1;30;1726;7648
1;30;1765;7650
1;30;1837;7652
1;30;1733;7653
1;30;1726;7658
1;30;1829;7661
1;30;1869;7666
1;30;1818;7666
1;30;1752;7667
1;30;1698;7673
1;30;1845;7674
1;30;1874;7674
1;30;1780;7681
1;30;1723;7687
1;30;1831;7689
1;30;1761;7694
1;30;1990;7703
1;30;1764;7705
1;30;1712;7707
1;30;1842;7713
1;30;1705;7714
1;30;1696;7717
1;30;1884;7722
1;30;1873;7722
1;30;1879;7722
1;30;1821;7723
1;30;1665;7730
1;30;1815;7731
1;30;1817;7732
1;30;1793;7738
1;30;1776;7748
1;30;1777;7751
1;30;1812;7757
1;30;1821;7757
1;30;1832;7758
1;30;1784;7764
1;30;1777;7765
1;30;1863;7771
1;30;1847;7778
1;30;1671;7782
1;30;1804;7786
1;30;1810;7786
1;30;1779;7786
1;30;1782;7791
1;30;1669;7794
1;30;1843;7795
1;30;1792;7797
1;30;1803;7798
1;30;1821;7799
1;30;1840;7803
1;30;1739;7804
1;30;1842;7805
1;30;1817;7811
1;30;1751;7812
1;30;1823;7815
1;30;1834;7820
1;30;1719;7822
1;30;1823;7823
1;30;1812;7823
1;30;1896;7829
1;30;1889;7831
1;30;1746;7831
1;30;1712;7831
1;30;1973;7835
1;30;1889;7839
1;30;1778;7839
1;30;1860;7839
1;30;1845;7839
1;30;1780;7841
1;30;1870;7842
1;30;1863;7844
1;30;1915;7847
1;30;1786;7848
1;30;1841;7850
1;30;1805;7854
1;30;1743;7855
1;30;1849;7857
1;30;1749;7858
1;30;1910;7859
1;30;1714;7860
1;30;1805;7860
1;30;1872;7864
1;30;1871;7864
1;30;1632;7868
1;30;1861;7874
1;30;1751;7875
1;30;1870;7875
1;30;1873;7877
1;30;1777;7878
1;30;1686;7879
1;30;1953;7884
1;30;1697;7884
1;30;1915;7895
1;30;1861;7895
1;30;1847;7896
1;30;1700;7898
1;30;1850;7900
1;30;1839;7900
1;30;1784;7902
1;30;1955;7905
1;30;1802;7905
1;30;1871;7906
1;30;1838;7911
1;30;1920;7916
1;30;1839;7920
1;30;1862;7920
1;30;1875;7923
1;30;1819;7926
1;30;1774;7929
1;30;1729;7929
1;30;1858;7932
1;30;1857;7932
1;30;1823;7933
1;30;1821;7933
1;30;1788;7937
1;30;1952;7939
1;30;1786;7940
1;30;2001;7941
1;30;1852;7943
1;30;1761;7944
1;30;1911;7955
1;30;1975;7960
1;30;1817;7969
1;30;1878;7969
1;30;1888;7973
1;30;1852;7973
1;30;1939;7973
1;30;1858;7988
1;30;1803;7988
1;30;1960;7990
1;30;1913;7990
1;30;1904;7991
1;30;1794;7991
1;30;1879;7995
1;30;1825;7995
1;30;1889;7997
1;30;1890;7998
1;30;1753;8001
1;30;1925;8007
1;30;1981;8008
1;30;1839;8008
1;30;1793;8015
1;30;1822;8017
1;30;1816;8018
1;30;1917;8021
1;30;1832;8023
1;30;1690;8031
1;30;1856;8031
1;30;1867;8038
1;30;1786;8040
1;30;1893;8042
1;30;1764;8043
1;30;1741;8047
1;30;1747;8051
1;30;1789;8052
1;30;1888;8054
1;30;1791;8057
1;30;1853;8064
1;30;1867;8065
1;30;1682;8068
1;30;1745;8068
1;30;1783;8070
1;30;1876;8073
1;30;1776;8079
1;30;1834;8079
1;30;1894;8082
1;30;1863;8084
1;30;1749;8087
1;30;1810;8094
1;30;1951;8096
1;30;1783;8098
1;30;1915;8103
1;30;1826;8104
1;30;1765;8105
1;30;1826;8106
1;30;1937;8106
1;30;1795;8107
1;30;1845;8108
1;30;2017;8110
1;30;1934;8112
1;30;1911;8118
1;30;1901;8118
1;30;1899;8132
1;30;1861;8133
1;30;1821;8135
1;30;1873;8139
1;30;1955;8140
1;30;1839;8143
1;30;1824;8143
1;30;1897;8148
1;30;1933;8148
1;30;1941;8153
1;30;1904;8155
1;30;1844;8162
1;30;1896;8163
1;30;1979;8164
1;30;1770;8164
1;30;1832;8165
1;30;1698;8166
1;30;1846;8177
1;30;1970;8177
1;30;1923;8181
1;30;1957;8183
1;30;1858;8185
1;30;1928;8188
1;30;1898;8191
1;30;1810;8191
1;30;1929;8194
1;30;1809;8194
1;30;2018;8196
1;30;2020;8196
1;30;1984;8197
1;30;1982;8197
1;30;1974;8200
1;30;1857;8202
1;30;1860;8205
1;30;1985;8209
1;30;1856;8209
1;30;1840;8211
1;30;1823;8211
1;30;1884;8217
1;30;1900;8217
1;30;1960;8219
1;30;1902;8224
1;30;2017;8232
1;30;1761;8234
1;30;1750;8240
1;30;1911;8243
1;30;1823;8246
1;30;1863;8250
1;30;1771;8252
1;30;1862;8254
1;30;2010;8255
1;30;1944;8256
1;30;1898;8256
1;30;2005;8257
1;30;1908;8260
1;30;1860;8263
1;30;1876;8266
1;30;1883;8267
1;30;1906;8273
1;30;1951;8278
1;30;1807;8280
1;30;1841;8283
1;30;1854;8290
1;30;1909;8291
1;30;1904;8295
1;30;1808;8301
1;30;1869;8312
1;30;1809;8313
1;30;1960;8314
1;30;1847;8320
1;30;1920;8327
1;30;1964;8328
1;30;1900;8333
1;30;1928;8341
1;30;1888;8342
1;30;1934;8344
1;30;1936;8344
1;30;1858;8349
1;30;1916;8349
1;30;2076;8349
1;30;1909;8350
1;30;1949;8350
1;30;1876;8359
1;30;1782;8359
1;30;1909;8365
1;30;1724;8369
1;30;1948;8372
1;30;1938;8373
1;30;1961;8373
1;30;1861;8379
1;30;1887;8381
1;30;1982;8391
1;30;1892;8398
1;30;2004;8401
1;30;1991;8403
1;30;1886;8409
1;30;1842;8413
1;30;1885;8426
1;30;2071;8428
1;30;1843;8428
1;30;1895;8428
1;30;1964;8430
1;30;1870;8430
1;30;2019;8431
1;30;1867;8439
1;30;1901;8444
1;30;1778;8446
1;30;2051;8448
1;30;1821;8449
1;30;1890;8449
1;30;1890;8451
1;30;1791;8453
1;30;1928;8453
1;30;1970;8454
1;30;1825;8458
1;30;1914;8464
1;30;2087;8473
1;30;1946;8476
1;30;1789;8477
1;30;2010;8478
1;30;1788;8479
1;30;1834;8482
1;30;2011;8486
1;30;1928;8491
1;30;1941;8504
1;30;1842;8509
1;30;2045;8512
1;30;1962;8516
1;30;1829;8518
1;30;1982;8520
1;30;1834;8524
1;30;1988;8526
1;30;2017;8527
1;30;1871;8531
1;30;1881;8536
1;30;2019;8543
1;30;2014;8548
1;30;1786;8548
1;30;2049;8549
1;30;1703;8550
1;30;1872;8551
1;30;2021;8564
1;30;1912;8567
1;30;2068;8567
1;30;1855;8572
1;30;2052;8574
1;30;2057;8576
1;30;1896;8577
1;30;2041;8578
1;30;1991;8580
1;30;1976;8598
1;30;1846;8604
1;30;2276;8605
1;30;2081;8608
1;30;1946;8620
1;30;1987;8635
1;30;1778;8646
1;30;1935;8652
1;30;2000;8653
1;30;2083;8655
1;30;1951;8658
1;30;2052;8665
1;30;1892;8665
1;30;1891;8666
1;30;1925;8671
1;30;1894;8673
1;30;2002;8674
1;30;1972;8675
1;30;2051;8675
1;30;2042;8678
1;30;2088;8681
1;30;1916;8682
1;30;1862;8686
1;30;1930;8690
1;30;1871;8693
1;30;2084;8696
1;30;2089;8698
1;30;1955;8707
1;30;2123;8708
1;30;2029;8716
1;30;2061;8723
1;30;2028;8732
1;30;1945;8733
1;30;2024;8743
1;30;2136;8758
1;30;1959;8765
1;30;1847;8773
1;30;1980;8773
1;30;2031;8774
1;30;1952;8778
1;30;1967;8790
1;30;1956;8810
1;30;1904;8812
1;30;2054;8814
1;30;1927;8818
1;30;1799;8820
1;30;1976;8824
1;30;2043;8825
1;30;1992;8826
1;30;1885;8830
1;30;1787;8838
1;30;2088;8842
1;30;2085;8842
1;30;1911;8850
1;30;2002;8852
1;30;1925;8860
1;30;2070;8867
1;30;1878;8888
1;30;1873;8893
1;30;2082;8895
1;30;2025;8896
1;30;1845;8898
1;30;2100;8902
1;30;2060;8904
1;30;1984;8924
1;30;1825;8926
1;30;2006;8927
1;30;2044;8934
1;30;2013;8937
1;30;1962;8937
1;30;1853;8939
1;30;1854;8939
1;30;1881;8941
1;30;2129;8946
1;30;2063;8949
1;30;2211;8953
1;30;2091;8956
1;30;1936;8957
1;30;1817;8960
1;30;2045;8961
1;30;2042;8961
1;30;2039;8963
1;30;2046;8964
1;30;2088;8967
1;30;2052;8967
1;30;1833;8968
1;30;1983;8974
1;30;1934;8977
1;30;2006;8979
1;30;1868;8984
1;30;2082;9005
1;30;2001;9008
1;30;2112;9008
1;30;1768;9009
1;30;1967;9014
1;30;2209;9019
1;30;1936;9028
1;30;2137;9034
1;30;2145;9036
1;30;2045;9044
1;30;1886;9046
1;30;2084;9047
1;30;1983;9049
1;30;2156;9050
1;30;1969;9051
1;30;2048;9059
1;30;2008;9059
1;30;2108;9069
1;30;2098;9070
1;30;2125;9075
1;30;1965;9090
1;30;2100;9103
1;30;2033;9105
1;30;1973;9110
1;30;1978;9115
1;30;2170;9117
1;30;2006;9125
1;30;2198;9128
1;30;1987;9132
1;30;2030;9140
1;30;2093;9160
1;30;2094;9161
1;30;2067;9170
1;30;2076;9172
1;30;1901;9172
1;30;1890;9176
1;30;2083;9186
1;30;2055;9187
1;30;2085;9188
1;30;2129;9189
1;30;2178;9195
1;30;2026;9204
1;30;2024;9220
1;30;2059;9224
1;30;2005;9229
1;30;2009;9233
1;30;2060;9234
1;30;1966;9234
1;30;1976;9235
1;30;1960;9246
1;30;2185;9258
1;30;2048;9276
1;30;2136;9278
1;30;2141;9279
1;30;2154;9284
1;30;2016;9286
1;30;1998;9292
1;30;1903;9293
1;30;2162;9298
1;30;2069;9299
1;30;1943;9301
1;30;2128;9305
1;30;2020;9309
1;30;2096;9309
1;30;2098;9310
1;30;1971;9319
1;30;2302;9326
1;30;1986;9327
1;30;2027;9344
1;30;2061;9352
1;30;2160;9367
1;30;2035;9368
1;30;1985;9370
1;30;2027;9371
1;30;2159;9387
1;30;2017;9399
1;30;2154;9401
1;30;2104;9406
1;30;2118;9412
1;30;1995;9428
1;30;2120;9444
1;30;2174;9445
1;30;2053;9449
1;30;2056;9457
1;30;2172;9460
1;30;2172;9460
1;30;2223;9462
1;30;2036;9477
1;30;2006;9490
1;30;2061;9491
1;30;2030;9523
1;30;2108;9543
1;30;2042;9545
1;30;1934;9560
1;30;2259;9562
1;30;1930;9568
1;30;2129;9574
1;30;2145;9576
1;30;2062;9578
1;30;2198;9634
1;30;2038;9637
1;30;2209;9642
1;30;2180;9658
1;30;2106;9666
1;30;1946;9674
1;30;2206;9705
1;30;2050;9718
1;30;1970;9729
1;30;2174;9734
1;30;1995;9744
1;30;2088;9751
1;30;2275;9761
1;30;2073;9763
1;30;2083;9769
1;30;2166;9780
1;30;2014;9780
1;30;2055;9808
1;30;2199;9810
1;30;2054;9838
1;30;2098;9840
1;30;2161;9871
1;30;2043;9892
1;30;2056;9932
1;30;2124;9948
1;30;2220;9953
1;30;2213;9961
1;30;2201;10016
1;30;2317;10020
1;30;2317;10023
1;30;2119;10037
1;30;2313;10068
1;30;2372;10078
1;30;1968;10084
1;30;2081;10112
1;30;2301;10142
1;30;2058;10158
1;30;2069;10161
1;30;2289;10206
1;30;2277;10219
1;30;2143;10224
1;30;2271;10276
1;30;2246;10280
1;30;2353;10282
1;30;2087;10318
1;30;2526;10356
1;30;2527;10357
1;30;2398;10364
1;30;2217;10370
1;30;2142;10373
1;30;2224;10395
1;30;2342;10401
1;30;2472;10436
1;30;2218;10447
1;30;2155;10451
1;30;2206;10492
1;30;2389;10528
1;30;2395;10528
1;30;2266;10549
1;30;2293;10555
1;30;2324;10603
1;30;2469;10619
1;30;1966;10657
1;30;2442;10696
1;30;2370;10711
1;30;2322;10744
1;30;2295;10809
1;30;2293;10810
1;30;2229;10820
1;30;2419;10837
1;30;2426;10856
1;40;1224;5261
1;40;1216;5384
1;40;1281;5478
1;40;1228;5518
1;40;1284;5566
1;40;1243;5685
1;40;1312;5689
1;40;1357;5723
1;40;1337;5765
1;40;1343;5784
1;40;1284;5798
1;40;1335;5870
1;40;1318;5870
1;40;1342;5921
1;40;1367;5998
1;40;1362;6007
1;40;1402;6013
1;40;1400;6045
1;40;1371;6066
1;40;1437;6071
1;40;1441;6072
1;40;1418;6116
1;40;1399;6116
1;40;1296;6125
1;40;1432;6155
1;40;1450;6176
1;40;1435;6192
1;40;1394;6224
1;40;1414;6226
1;40;1450;6259
1;40;1375;6264
1;40;1467;6274
1;40;1489;6275
1;40;1440;6275
1;40;1437;6300
1;40;1455;6304
1;40;1466;6306
1;40;1436;6317
1;40;1452;6318
1;40;1509;6329
1;40;1471;6339
1;40;1486;6341
1;40;1484;6365
1;40;1448;6371
1;40;1547;6383
1;40;1458;6431
1;40;1451;6441
1;40;1499;6442
1;40;1446;6460
1;40;1459;6471
1;40;1474;6478
1;40;1465;6490
1;40;1515;6517
1;40;1476;6526
1;40;1569;6529
1;40;1504;6529
1;40;1432;6537
1;40;1468;6537
1;40;1511;6549
1;40;1484;6559
1;40;1522;6560
1;40;1433;6561
1;40;1523;6563
1;40;1529;6576
1;40;1512;6577
1;40;1556;6587
1;40;1536;6590
1;40;1472;6604
1;40;1536;6609
1;40;1526;6615
1;40;1501;6617
1;40;1559;6619
1;40;1494;6621
1;40;1574;6622
1;40;1493;6622
1;40;1506;6624
1;40;1462;6627
1;40;1496;6635
1;40;1559;6638
1;40;1602;6646
1;40;1526;6664
1;40;1579;6667
1;40;1396;6671
1;40;1500;6675
1;40;1551;6684
1;40;1571;6685
1;40;1546;6689
1;40;1494;6690
1;40;1516;6691
1;40;1533;6695
1;40;1542;6697
1;40;1503;6709
1;40;1510;6724
1;40;1485;6726
1;40;1511;6739
1;40;1595;6744
1;40;1555;6768
1;40;1553;6772
1;40;1615;6786
1;40;1566;6786
1;40;1584;6788
1;40;1597;6797
1;40;1549;6799
1;40;1582;6801
1;40;1588;6804
1;40;1539;6806
1;40;1524;6812
1;40;1570;6814
1;40;1515;6816
1;40;1543;6823
1;40;1687;6824
1;40;1551;6832
1;40;1528;6832
1;40;1615;6834
1;40;1596;6834
1;40;1625;6835
1;40;1515;6835
1;40;1553;6836
1;40;1551;6837
1;40;1595;6840
1;40;1510;6849
1;40;1592;6854
1;40;1557;6855
1;40;1568;6855
1;40;1611;6855
1;40;1582;6857
1;40;1525;6860
1;40;1615;6868
1;40;1653;6869
1;40;1540;6873
1;40;1548;6873
1;40;1545;6887
1;40;1576;6897
1;40;1543;6900
1;40;1610;6906
1;40;1610;6909
1;40;1579;6919
1;40;1510;6920
1;40;1517;6921
1;40;1652;6934
1;40;1664;6934
1;40;1595;6941
1;40;1602;6942
1;40;1590;6949
1;40;1613;6950
1;40;1557;6960
1;40;1705;6961
1;40;1615;6967
1;40;1645;6971
1;40;1585;6980
1;40;1600;6982
1;40;1595;6982
1;40;1640;6982
1;40;1656;6993
1;40;1619;6994
1;40;1681;6997
1;40;1572;7002
1;40;1644;7003
1;40;1630;7014
1;40;1564;7016
1;40;1630;7017
1;40;1609;7017
1;40;1652;7018
1;40;1724;7028
1;40;1567;7030
1;40;1639;7037
1;40;1705;7039
1;40;1652;7040
1;40;1636;7044
1;40;1581;7045
1;40;1544;7047
1;40;1575;7048
1;40;1605;7049
1;40;1674;7050
1;40;1664;7053
1;40;1607;7055
1;40;1651;7056
1;40;1637;7056
1;40;1685;7057
1;40;1620;7062
1;40;1604;7063
1;40;1646;7064
1;40;1536;7073
1;40;1638;7075
1;40;1552;7079
1;40;1704;7080
1;40;1601;7081
1;40;1640;7085
1;40;1629;7085
1;40;1614;7089
1;40;1621;7101
1;40;1556;7106
1;40;1650;7109
1;40;1578;7111
1;40;1745;7121
1;40;1650;7125
1;40;1682;7129
1;40;1660;7132
1;40;1639;7133
1;40;1597;7135
1;40;1594;7137
1;40;1631;7138
1;40;1521;7138
1;40;1639;7139
1;40;1640;7143
1;40;1616;7145
1;40;1683;7148
1;40;1601;7150
1;40;1652;7154
1;40;1664;7159
1;40;1587;7164
1;40;1641;7164
1;40;1691;7164
1;40;1583;7164
1;40;1562;7169
1;40;1647;7172
1;40;1719;7175
1;40;1603;7180
1;40;1640;7181
1;40;1643;7183
1;40;1624;7200
1;40;1644;7202
1;40;1653;7202
1;40;1626;7203
1;40;1565;7205
1;40;1581;7210
1;40;1647;7210
1;40;1638;7216
1;40;1648;7217
1;40;1658;7218
1;40;1609;7227
1;40;1758;7229
1;40;1758;7230
1;40;1653;7231
1;40;1695;7241
1;40;1680;7245
1;40;1648;7245
1;40;1614;7254
1;40;1598;7255
1;40;1600;7257
1;40;1627;7258
1;40;1627;7263
1;40;1652;7268
1;40;1637;7273
1;40;1711;7282
1;40;1696;7282
1;40;1674;7285
1;40;1643;7285
1;40;1731;7285
1;40;1663;7290
1;40;1642;7291
1;40;1601;7299
1;40;1730;7301
1;40;1685;7303
1;40;1668;7305
1;40;1698;7306
1;40;1492;7309
1;40;1530;7311
1;40;1630;7311
1;40;1694;7314
1;40;1679;7315
1;40;1750;7331
1;40;1615;7332
1;40;1654;7337
1;40;1669;7338
1;40;1651;7339
1;40;1640;7344
1;40;1609;7347
1;40;1700;7349
1;40;1640;7354
1;40;1763;7359
1;40;1689;7359
1;40;1600;7363
1;40;1690;7370
1;40;1670;7380
1;40;1605;7383
1;40;1667;7383
1;40;1635;7384
1;40;1657;7385
1;40;1712;7385
1;40;1636;7387
1;40;1630;7394
1;40;1721;7396
1;40;1721;7397
1;40;1647;7399
1;40;1709;7408
1;40;1744;7408
1;40;1641;7408
1;40;1603;7411
1;40;1636;7412
1;40;1665;7415
1;40;1659;7420
1;40;1683;7421
1;40;1794;7425
1;40;1731;7430
1;40;1637;7431
1;40;1692;7439
1;40;1702;7445
1;40;1716;7450
1;40;1925;7454
1;40;1734;7455
1;40;1809;7458
1;40;1512;7461
1;40;1597;7464
1;40;1634;7465
1;40;1697;7465
1;40;1667;7467
1;40;1798;7475
1;40;1725;7477
1;40;1861;7478
1;40;1725;7479
1;40;1672;7484
1;40;1746;7484
1;40;1669;7489
1;40;1771;7491
1;40;1640;7495
1;40;1721;7498
1;40;1645;7498
1;40;1715;7499
1;40;1702;7500
1;40;1617;7510
1;40;1602;7511
1;40;1722;7512
1;40;1864;7518
1;40;1668;7520
1;40;1703;7522
1;40;1714;7524
1;40;1717;7524
1;40;1814;7532
1;40;1702;7534
1;40;1704;7536
1;40;1769;7538
1;40;1786;7538
1;40;1786;7539
1;40;1826;7540
1;40;1710;7540
1;40;1703;7546
1;40;1846;7553
1;40;1669;7559
1;40;1683;7564
1;40;1754;7574
1;40;1654;7577
1;40;1724;7583
1;40;1668;7584
1;40;1868;7587
1;40;1729;7593
1;40;1767;7595
1;40;1712;7597
1;40;1710;7597
1;40;1806;7598
1;40;1713;7598
1;40;1719;7599
1;40;1644;7599
1;40;1714;7600
1;40;1657;7613
1;40;1760;7618
1;40;1810;7620
1;40;1736;7624
1;40;1774;7630
1;40;1696;7635
1;40;1660;7639
1;40;1748;7652
1;40;1670;7652
1;40;1749;7653
1;40;1755;7663
1;40;1872;7664
1;40;1739;7666
1;40;1694;7669
1;40;1833;7672
1;40;1672;7672
1;40;1742;7676
1;40;1775;7677
1;40;1781;7679
1;40;1765;7692
1;40;1841;7694
1;40;1695;7696
1;40;1764;7696
1;40;1859;7700
1;40;1759;7702
1;40;1698;7703
1;40;1603;7709
1;40;1767;7729
1;40;1693;7730
1;40;1846;7733
1;40;1791;7734
1;40;1824;7735
1;40;1753;7740
1;40;1701;7740
1;40;1670;7745
1;40;1605;7752
1;40;1778;7753
1;40;1787;7756
1;40;1812;7756
1;40;1746;7759
1;40;1865;7761
1;40;1728;7762
1;40;1831;7774
1;40;1680;7777
1;40;1722;7779
1;40;1834;7785
1;40;1768;7804
1;40;1751;7805
1;40;1803;7812
1;40;1767;7816
1;40;1771;7822
1;40;1777;7823
1;40;1803;7825
1;40;1709;7826
1;40;1724;7830
1;40;1709;7831
1;40;1696;7836
1;40;1777;7845
1;40;1780;7848
1;40;1826;7853
1;40;1787;7854
1;40;1880;7856
1;40;1790;7859
1;40;1663;7862
1;40;1712;7863
1;40;1806;7865
1;40;1736;7867
1;40;1753;7870
1;40;1803;7874
1;40;1830;7883
1;40;1721;7891
1;40;1728;7892
1;40;2003;7892
1;40;1775;7893
1;40;1705;7893
1;40;1741;7897
1;40;1735;7900
1;40;1758;7902
1;40;1968;7903
1;40;1909;7903
1;40;1825;7914
1;40;1677;7919
1;40;1809;7921
1;40;1833;7921
1;40;1677;7923
1;40;1726;7931
1;40;1744;7933
1;40;1895;7934
1;40;1786;7935
1;40;1838;7937
1;40;1921;7940
1;40;1771;7942
1;40;1776;7942
1;40;1878;7947
1;40;1851;7953
1;40;1822;7954
1;40;1744;7957
1;40;1835;7959
1;40;1810;7963
1;40;1825;7964
1;40;1795;7964
1;40;1813;7966
1;40;1804;7969
1;40;1770;7972
1;40;1769;7974
1;40;1795;7974
1;40;1862;7976
1;40;1841;7978
1;40;1795;7988
1;40;1790;7990
1;40;1892;7991
1;40;1892;7992
1;40;1945;7992
1;40;1701;7997
1;40;1678;7999
1;40;1858;8002
1;40;1786;8004
1;40;1825;8008
1;40;1807;8011
1;40;1791;8015
1;40;1845;8016
1;40;1878;8018
1;40;1741;8028
1;40;1680;8028
1;40;1921;8030
1;40;1849;8035
1;40;1862;8037
1;40;1851;8037
1;40;1862;8038
1;40;1769;8044
1;40;1719;8052
1;40;1830;8053
1;40;1805;8054
1;40;1879;8062
1;40;1895;8062
1;40;1815;8065
1;40;1734;8070
1;40;1690;8072
1;40;1754;8088
1;40;1819;8088
1;40;1705;8090
1;40;1733;8091
1;40;1895;8101
1;40;1869;8109
1;40;1779;8113
1;40;1815;8117
1;40;1745;8126
1;40;1759;8127
1;40;1791;8128
1;40;1857;8135
1;40;1660;8141
1;40;1932;8142
1;40;1816;8148
1;40;1829;8149
1;40;1802;8151
1;40;1814;8158
1;40;1846;8168
1;40;1922;8174
1;40;1913;8175
1;40;1817;8183
1;40;1790;8197
1;40;1807;8197
1;40;1775;8204
1;40;1873;8206
1;40;1694;8214
1;40;1886;8214
1;40;1802;8225
1;40;1915;8228
1;40;1848;8234
1;40;1788;8240
1;40;1819;8241
1;40;1640;8250
1;40;1816;8251
1;40;1657;8253
1;40;1830;8253
1;40;1945;8262
1;40;1784;8270
1;40;2057;8281
1;40;1869;8286
1;40;1867;8288
1;40;1797;8290
1;40;1972;8291
1;40;1900;8295
1;40;1900;8296
1;40;1960;8297
1;40;1828;8312
1;40;1891;8318
1;40;1936;8320
1;40;1777;8328
1;40;1821;8330
1;40;1807;8332
1;40;1851;8334
1;40;1955;8337
1;40;1742;8340
1;40;1909;8353
1;40;1799;8355
1;40;1909;8357
1;40;1765;8373
1;40;1923;8374
1;40;1710;8377
1;40;1913;8378
1;40;1985;8379
1;40;1770;8387
1;40;1717;8388
1;40;1987;8391
1;40;1849;8397
1;40;1873;8406
1;40;1835;8409
1;40;1933;8412
1;40;1889;8413
1;40;2036;8423
1;40;1910;8423
1;40;1770;8425
1;40;1755;8432
1;40;2019;8445
1;40;2014;8451
1;40;1854;8463
1;40;1873;8465
1;40;1969;8466
1;40;1935;8470
1;40;1859;8474
1;40;1910;8483
1;40;1893;8492
1;40;1894;8493
1;40;1736;8494
1;40;1944;8494
1;40;1881;8495
1;40;1967;8501
1;40;1925;8501
1;40;1897;8509
1;40;1892;8510
1;40;1932;8516
1;40;1775;8526
1;40;1965;8534
1;40;1980;8536
1;40;1809;8548
1;40;1881;8556
1;40;1835;8559
1;40;1912;8568
1;40;1828;8571
1;40;1968;8582
1;40;1757;8584
1;40;1905;8585
1;40;1871;8586
1;40;1813;8610
1;40;1803;8628
1;40;1918;8634
1;40;1862;8635
1;40;1959;8643
1;40;1819;8643
1;40;1881;8647
1;40;1865;8648
1;40;2039;8650
1;40;1918;8656
1;40;2075;8662
1;40;1929;8664
1;40;1896;8669
1;40;1933;8677
1;40;1916;8682
1;40;1815;8684
1;40;1920;8688
1;40;1836;8693
1;40;2035;8705
1;40;1789;8706
1;40;2048;8707
1;40;1835;8713
1;40;1903;8714
1;40;2050;8718
1;40;1997;8718
1;40;1783;8720
1;40;1999;8723
